"site","T","Y","X","treat","ID","TAG","date","status","c1","c2","ch","old.notes","date2","Spring.Status","Spring.Notes","herbivory"
"K",2,60.3,1.6,"remove",313,313,2013-10-26,1,62,45,46,NA,2014-05-14,"1",NA,NA
"K",2,66.2,1.7,"control",314,314,2013-10-26,1,35,22,29,NA,2014-05-14,"1",NA,NA
"K",2,72.8,2,"control",315,315,2013-10-26,1,54,39,25,NA,2014-05-14,"1",NA,NA
"K",2,77.1,1.5,"control",316,316,2013-10-26,1,26,21,18,NA,2014-05-14,"1",NA,NA
"K",2,83.3,2.3,"remove",317,317,2013-10-26,1,88,57,45,NA,2014-05-14,"1",NA,NA
"K",2,90.6,2.9,"remove",318,318,2013-10-26,1,32,22,25,NA,2014-05-14,"1",NA,NA
"K",2,96.3,2.5,"remove",319,319,2013-10-26,1,89,114,46,NA,2014-05-14,"1",NA,NA
"K",4,5,-0.5,"remove",672,672,2013-10-26,0,NA,NA,NA,NA,2014-05-14,"NA",NA,NA
"K",4,5,0.5,"control",673,673,2013-10-26,0,NA,NA,NA,NA,2014-05-14,"NA",NA,NA
"K",4,15,0.5,"remove",675,675,2013-10-26,0,NA,NA,NA,NA,2014-05-14,"NA",NA,NA
"K",4,25,-0.5,"remove",676,676,2013-10-26,0,NA,NA,NA,NA,2014-05-14,"1",NA,NA
"K",4,35,-0.5,"control",678,678,2013-10-26,1,3,2,6,NA,2014-05-14,"NA",NA,NA
"K",4,37,0.5,"control",479,479,2013-10-26,0,NA,NA,NA,NA,2014-05-14,"NA",NA,NA
"K",4,55,-0.5,"remove",682,682,2013-10-26,1,3,3,5,NA,2014-05-14,"1",NA,NA
"K",4,65,-0.5,"control",684,684,2013-10-26,1,3,3,7,NA,2014-05-14,"1",NA,NA
"K",4,95,0.5,"remove",691,691,2013-10-26,1,3,2,4,NA,2014-05-14,"1",NA,NA
"K",4,97,-0.5,"control",490,490,2013-10-26,3,1,1,4,"Only 2 leaves left",2014-05-14,"0","probably dead",NA
"L",4,6.3,0.6,"remove",368,368,2013-11-10,1,59,40,58,NA,2014-05-16,"1",NA,NA
"L",4,12.3,0,"control",369,369,2013-11-10,1,62,69,55,NA,2014-05-16,"1",NA,NA
"L",4,17.5,0.5,"control",370,370,2013-11-10,1,26,18,26,NA,2014-05-16,"1",NA,NA
"L",4,24,0.8,"control",371,371,2013-11-10,1,112,86,51,NA,2014-05-16,"1",NA,NA
"L",4,30.1,0.5,"remove",372,372,2013-11-10,1,38,19,26,NA,2014-05-16,"1",NA,NA
"L",4,38.6,1.1,"control",373,373,2013-11-10,1,122,98,57,NA,2014-05-16,"1",NA,NA
"L",4,41.4,1.5,"remove",374,374,2013-11-10,1,5,7,14,NA,2014-05-16,"1",NA,NA
"L",4,49,0.3,"remove",375,375,2013-11-10,1,85,103,49,NA,2014-05-16,"1",NA,NA
"L",4,53.7,0.3,"control",376,376,2013-11-10,1,40,29,38,NA,2014-05-16,"1",NA,NA
"L",4,60.3,0.6,"remove",377,377,2013-11-10,1,130,180,73,NA,2014-05-16,"1",NA,NA
"L",4,66.6,-1,"control",378,378,2013-11-10,1,20,10,17,NA,2014-05-16,"1",NA,NA
"L",4,72,-0.7,"remove",379,379,2013-11-10,1,37,32,36,NA,2014-05-16,"1",NA,NA
"L",4,78.5,-0.1,"control",380,380,2013-11-10,1,30,23,25,NA,2014-05-16,"1",NA,NA
"L",4,80.4,2.9,"remove",381,381,2013-11-10,1,62,44,45,NA,2014-05-16,"1",NA,NA
"L",4,89.5,-0.9,"remove",382,382,2013-11-10,1,33,14,26,NA,2014-05-16,"1",NA,NA
"L",4,95.9,-0.2,"remove",383,383,2013-11-10,1,40,44,26,NA,2014-05-16,"1",NA,NA
"L",3,4.2,0.1,"control",336,336,2013-10-28,1,2,1,4,NA,2014-05-16,"1",NA,NA
"L",3,14.9,-4.3,"control",337,337,2013-10-28,1,3,2,6,NA,2014-05-16,"0","dry gray broken",NA
"L",3,15.8,-3.3,"control",338,338,2013-10-28,1,4,6,6,NA,2014-05-16,"1",NA,NA
"L",3,19.2,-2.3,"control",339,339,2013-10-28,3,1,1,7,NA,2014-05-16,"0","dry no lvs",NA
"L",3,20.7,-0.7,"remove",340,340,2013-10-28,1,3,3,3,NA,2014-05-16,"1",NA,NA
"L",3,23.1,-3.9,"control",341,341,2013-10-28,1,4,3,9,NA,2014-05-16,"1",NA,NA
"L",3,24.9,2.2,"control",342,342,2013-10-28,1,4,3,8,NA,2014-05-16,"0","no lvs",NA
"L",3,25.5,0.9,"control",343,343,2013-10-28,1,4,4,11,NA,2014-05-16,"1",NA,NA
"L",3,26.5,-3.1,"remove",344,344,2013-10-28,1,4,3,11,NA,2014-05-16,"0","dry gray",NA
"L",3,27.6,-2.8,"control",345,345,2013-10-28,1,2,2,4,NA,2014-05-16,"1",NA,NA
"L",3,29.7,-0.6,"control",346,346,2013-10-28,1,4,5,8,NA,2014-05-16,"1",NA,NA
"L",3,30.7,-0.1,"control",348,348,2013-10-28,1,2,1,4,NA,2014-05-16,"1",NA,NA
"L",3,31.2,-0.7,"remove",347,347,2013-10-28,1,6,5,12,NA,2014-05-16,"1",NA,NA
"L",3,33.8,3.6,"control",349,349,2013-10-28,1,3,3,6,"stepped on",2014-05-16,"1",NA,NA
"L",3,34.1,2.2,"remove",350,350,2013-10-28,1,1,1,2,NA,2014-05-16,"0","no lvs",NA
"L",3,39.9,0.8,"remove",352,352,2013-10-28,1,2,1,6,NA,2014-05-16,"0","dry gray",NA
"L",3,42.6,-1,"remove",354,354,2013-10-28,1,4,4,9,NA,2014-05-16,"1","x-positions off",NA
"L",3,45.5,4.7,"remove",355,355,2013-10-28,1,3,3,6,NA,2014-05-16,"1","x-positions off",NA
"L",3,49.8,1,"remove",356,356,2013-10-28,1,3,2,5,NA,2014-05-16,"1","x-positions off",NA
"L",3,53.1,2,"remove",357,357,2013-10-28,1,1,1,4,NA,2014-05-16,"1","x-positions off",NA
"L",3,57.1,-2.6,"control",358,358,2013-10-28,1,4,3,7,NA,2014-05-16,"1","x-positions off",NA
"L",3,58.6,-3.5,"remove",359,359,2013-10-28,1,3,2,5,NA,2014-05-16,"1","x-positions off",NA
"L",3,58.9,-2.8,"remove",360,360,2013-10-28,1,4,3,6,NA,2014-05-16,"1","x-positions off",NA
"L",3,59.8,-3.5,"control",361,361,2013-10-28,1,2,2,5,NA,2014-05-16,"0","dry gray",NA
"L",3,67.8,1,"control",362,362,2013-10-28,1,1,2,4,NA,2014-05-16,"1","x-positions off",NA
"L",3,70.3,2,"remove",363,363,2013-10-28,1,2,2,7,NA,2014-05-16,"1","x-positions off",NA
"L",3,72.7,-2.5,"remove",365,365,2013-10-28,1,2,1,3,NA,2014-05-16,"1","x-positions off",NA
"L",3,74.8,-3,"remove",366,366,2013-10-28,1,2,1,7,NA,2014-05-16,"1","x-positions off",NA
"L",3,77.5,-1.4,"control",367,367,2013-10-28,1,1,1,3,NA,2014-05-16,"0","dry gray",NA
"L",2,6.2,-0.5,"remove",384,384,2013-10-28,1,47,28,39,NA,2014-05-16,"1",NA,NA
"L",2,10.8,-0.8,"remove",385,385,2013-10-28,1,64,59,49,NA,2014-05-16,"1",NA,NA
"L",2,17.6,0.9,"control",386,386,2013-10-28,1,11,9,19,NA,2014-05-16,"1",NA,NA
"L",2,23.1,-1.8,"control",387,387,2013-10-28,1,101,90,60,NA,2014-05-16,"1",NA,NA
"L",2,29.3,0,"remove",388,388,2013-10-28,1,27,20,35,"infls. Eaten",2014-05-16,"1",NA,NA
"L",2,35.7,-0.4,"control",389,389,2013-10-28,1,66,55,67,NA,2014-05-16,"1",NA,NA
"L",2,42.6,-0.1,"control",390,390,2013-10-28,1,6,5,34,NA,2014-05-16,"1","small hidden under larger plant",NA
"L",2,47.2,0,"remove",391,391,2013-10-28,1,70,54,60,NA,2014-05-16,"1","x-positions off",NA
"L",2,53.9,1.1,"control",392,392,2013-10-28,1,24,19,28,NA,2014-05-16,"1","x-positions off",NA
"L",2,57.3,-0.9,"remove",393,393,2013-10-28,1,65,82,55,NA,2014-05-16,"1","x-positions off",NA
"L",2,65.7,-0.4,"remove",394,394,2013-10-28,1,36,10,27,NA,2014-05-16,"1","top dead",NA
"L",2,70.5,0.1,"control",395,395,2013-10-28,1,57,27,35,NA,2014-05-16,"1","x-positions off",NA
"L",2,77.2,-0.1,"control",396,396,2013-10-28,1,31,15,34,"many sterile infls.",2014-05-16,"1","x-positions off",NA
"L",2,81,-0.2,"control",397,397,2013-10-28,1,66,47,48,NA,2014-05-16,"1","x-positions off",NA
"L",2,90.4,-0.3,"remove",398,398,2013-10-28,1,7,7,9,NA,2014-05-16,"1",NA,NA
"L",2,97,-1,"control",399,399,2013-10-28,1,81,52,41,NA,2014-05-16,"1",NA,NA
"L",5,5,0.5,"remove",773,773,2013-10-28,1,2,2,5,NA,2014-05-16,"0","dry gray",NA
"L",5,7,0.5,"remove",573,573,2013-10-28,1,3,2,5,NA,2014-05-16,"0","dry no lvs",NA
"L",5,15,0.5,"control",775,775,2013-10-28,1,2,1,6,NA,2014-05-16,"1",NA,NA
"L",5,17,-0.5,"remove",574,574,2013-10-28,1,2,1,4,NA,2014-05-16,"0",NA,NA
"L",5,25,-0.5,"control",776,776,2013-10-28,1,3,2,5,NA,2014-05-16,"1",NA,NA
"L",5,25,0.5,"remove",777,777,2013-10-28,1,3,2,6,NA,2014-05-16,"1",NA,NA
"L",5,27,0.5,"remove",577,577,2013-10-28,1,4,3,7,NA,2014-05-16,"0","dry no lvs",NA
"L",5,35,-0.5,"remove",778,778,2013-10-28,1,1,1,4,NA,2014-05-16,"1",NA,NA
"L",5,35,0.5,"control",779,779,2013-10-28,1,3,2,5,NA,2014-05-16,"1",NA,NA
"L",5,37,-0.5,"remove",578,578,2013-10-28,1,4,2,6,NA,2014-05-16,"1",NA,NA
"L",5,37,0.5,"control",579,579,2013-10-28,1,4,2,5,NA,2014-05-16,"1",NA,NA
"L",5,45,-0.5,"remove",780,780,2013-10-28,1,1,1,4,NA,2014-05-16,"1",NA,NA
"L",5,45,0.5,"control",781,781,2013-10-28,1,3,2,5,NA,2014-05-16,"1",NA,NA
"L",5,47,-0.5,"control",580,580,2013-10-28,1,3,3,4,NA,2014-05-16,"1",NA,NA
"L",5,47,0.5,"remove",581,581,2013-10-28,1,3,2,5,NA,2014-05-16,"1",NA,NA
"L",5,55,-0.5,"control",782,782,2013-10-28,1,3,4,6,NA,2014-05-16,"1",NA,NA
"L",5,55,0.5,"remove",783,783,2013-10-28,1,4,3,6,NA,2014-05-16,"1",NA,NA
"L",5,58,-0.5,"control",582,582,2013-10-28,1,2,2,4,NA,2014-05-16,"1",NA,NA
"L",5,58,0.5,"remove",583,583,2013-10-28,1,3,3,5,NA,2014-05-16,"1",NA,NA
"L",5,65,-0.5,"remove",784,784,2013-10-28,1,2,2,4,NA,2014-05-16,"1",NA,NA
"L",5,65,0.5,"control",785,785,2013-10-28,1,3,3,5,NA,2014-05-16,"1",NA,NA
"L",5,67,-0.5,"remove",584,584,2013-10-28,1,4,4,8,NA,2014-05-16,"1",NA,NA
"L",5,67,0.5,"control",585,585,2013-10-28,1,3,1,7,NA,2014-05-16,"0","dry no lvs",NA
"L",5,75,-0.5,"control",786,786,2013-10-28,1,3,2,7,NA,2014-05-16,"1",NA,NA
"L",5,75,0.5,"remove",787,787,2013-10-28,1,3,2,6,NA,2014-05-16,"1",NA,NA
"L",5,78,-0.5,"remove",586,586,2013-10-28,1,3,3,6,NA,2014-05-16,"1",NA,NA
"L",5,78,0.5,"control",587,587,2013-10-28,3,4,4,6,NA,2014-05-16,"0","dry lvs falling off",NA
"L",5,85,-0.5,"remove",788,788,2013-10-28,1,2,2,4,NA,2014-05-16,"1",NA,NA
"L",5,85,0.5,"control",789,789,2013-10-28,1,4,3,4,NA,2014-05-16,"1",NA,NA
"L",5,87,-0.5,"control",588,588,2013-10-28,1,2,2,6,NA,2014-05-16,"0","dry gray",NA
"L",5,87,0.5,"remove",589,589,2013-10-28,1,3,2,6,NA,2014-05-16,"0","dry gray",NA
"L",5,95,-0.5,"remove",790,790,2013-10-28,1,1,1,4,NA,2014-05-16,"0","dry no lvs",NA
"L",5,95,0.5,"control",791,791,2013-10-28,1,3,3,4,NA,2014-05-16,"1",NA,NA
"L",5,97,-0.5,"control",590,590,2013-10-28,1,3,3,5,NA,2014-05-16,"1",NA,NA
"L",5,97,0.5,"remove",591,591,2013-10-28,1,2,2,4,NA,2014-05-16,"1",NA,NA
"M",2,1.6,-3,"control",400,400,2013-10-27,1,1,4,4,NA,2014-05-14,"1","browsed",1
"M",2,3.7,-1.7,"control",401,401,2013-10-27,1,3,3,6,NA,2014-05-14,"1","frost heave",NA
"M",2,6.5,-2.6,"control",402,402,2013-10-27,1,2,1,5,NA,2014-05-14,"1","browsed resprouting",1
"M",2,14.1,1,"remove",403,403,2013-10-27,1,3,3,8,NA,2014-05-14,"1","browsed",1
"M",2,17.1,-1.5,"remove",404,404,2013-10-27,1,1,1,7,NA,2014-05-14,"0","pulled up ",NA
"M",2,17.5,-4,"remove",405,405,2013-10-27,3,3,3,7,NA,2014-05-14,"0","dry no lvs",NA
"M",2,27.5,2.5,"remove",406,406,2013-10-27,1,2,1,5,NA,2014-05-14,"1",NA,NA
"M",2,30,1.5,"remove",407,407,2013-10-27,1,4,3,5,NA,2014-05-14,"1",NA,NA
"M",2,43.9,-0.3,"control",409,409,2013-10-27,1,2,2,5,NA,2014-05-14,"1",NA,NA
"M",2,47.5,0.2,"remove",410,410,2013-10-27,0,NA,NA,NA,"Eaten",2014-05-14,"0","no lvs",NA
"M",2,47.8,-0.5,"remove",411,411,2013-10-27,0,NA,NA,NA,"Eaten",2014-05-14,"0","dry no lvs",NA
"M",2,54.5,-0.8,"control",412,412,2013-10-27,0,NA,NA,NA,"Eaten",2014-05-14,"NA",NA,NA
"M",2,57.4,3.3,"control",414,414,2013-10-27,1,2,2,9,NA,2014-05-14,"0","browsed no lvs",1
"M",2,57.7,1.2,"remove",413,413,2013-10-27,0,NA,NA,NA,"bark stripped or chewed off",2014-05-14,"NA",NA,NA
"M",2,77.5,0.2,"control",415,415,2013-10-27,1,2,2,6,NA,2014-05-14,"1","browsed",1
"M",3,5.9,-0.4,"control",416,416,2013-10-27,1,16,12,33,NA,2014-05-14,"1",NA,NA
"M",3,12.4,-0.5,"control",417,417,2013-10-27,1,82,49,54,NA,2014-05-14,"1",NA,NA
"M",3,18.1,0,"remove",418,418,2013-10-27,1,32,29,56,NA,2014-05-14,"1",NA,NA
"M",3,24.7,-0.1,"remove",419,419,2013-10-27,1,140,106,73,NA,2014-05-14,"1",NA,NA
"M",3,30.1,-0.1,"remove",420,420,2013-10-27,1,35,29,54,NA,2014-05-14,"1",NA,NA
"M",3,36.5,-0.3,"remove",421,421,2013-10-27,1,145,66,54,NA,2014-05-14,"1",NA,NA
"M",3,42,0.1,"remove",422,422,2013-10-27,0,NA,NA,NA,NA,2014-05-14,"NA",NA,NA
"M",3,47.9,0.1,"control",423,423,2013-10-27,1,61,45,65,NA,2014-05-14,"1",NA,NA
"M",3,54.3,-0.7,"control",424,424,2013-10-27,1,5,5,13,NA,2014-05-14,"1",NA,NA
"M",3,60.7,-0.4,"control",425,425,2013-10-27,1,76,49,67,NA,2014-05-14,"1",NA,NA
"M",3,65.8,-0.1,"control",426,426,2013-10-27,1,14,15,33,NA,2014-05-14,"1",NA,NA
"M",3,71.8,0.3,"remove",427,427,2013-10-27,1,78,46,75,NA,2014-05-14,"1",NA,NA
"M",3,78.3,0,"remove",428,428,2013-10-27,1,40,23,53,NA,2014-05-14,"0",NA,NA
"M",3,84.1,0.1,"control",429,429,2013-10-27,1,57,61,74,NA,2014-05-14,"1",NA,NA
"M",3,95.9,0.6,"remove",431,431,2013-10-27,1,55,57,70,NA,2014-05-14,"1",NA,NA
"M",4,5,-0.5,"control",712,712,2013-10-27,1,3,3,6,NA,2014-05-14,"1",NA,NA
"M",4,7,-0.5,"control",512,512,2013-10-27,1,3,3,6,NA,2014-05-14,"1",NA,NA
"M",4,7,0.5,"remove",513,513,2013-10-27,1,3,2,5,NA,2014-05-14,"1",NA,NA
"M",4,15,-0.5,"control",714,714,2013-10-27,1,4,3,6,NA,2014-05-14,"1",NA,NA
"M",4,15,0.5,"remove",715,715,2013-10-27,1,NA,NA,NA,"Eaten",2014-05-14,"1","browsed resprouting back to life",1
"M",4,17,-0.5,"remove",514,514,2013-10-27,1,2,1,3,NA,2014-05-14,"1","browsed",1
"M",4,17,0.5,"control",515,515,2013-10-27,1,2,2,5,NA,2014-05-14,"1","browsed",1
"M",4,25,-0.5,"control",716,716,2013-10-27,3,1,1,4,NA,2014-05-14,"0","dry no lvs",NA
"M",4,25,0.5,"remove",717,717,2013-10-27,0,NA,NA,NA,"Eaten",2014-05-14,"0","no lvs",NA
"M",4,27,-0.5,"remove",516,516,2013-10-27,1,3,3,5,NA,2014-05-14,"1","browsed",1
"M",4,27,0.5,"control",517,517,2013-10-27,1,1,1,4,NA,2014-05-14,"0","dry no lvs",NA
"M",4,35,-0.5,"control",718,718,2013-10-27,0,NA,NA,NA,"Eaten",2014-05-14,"0","no lvs",NA
"M",4,35,0.5,"remove",719,719,2013-10-27,1,3,1,5,NA,2014-05-14,"3","browsed still flxble ",1
"M",4,37,0.5,"control",519,519,2013-10-27,1,2,2,4,NA,2014-05-14,"1",NA,NA
"M",4,45,0.5,"remove",721,721,2013-10-27,0,NA,NA,NA,"LT",2014-05-14,"0","browsed",1
"M",4,47,-0.5,"control",520,520,2013-10-27,1,3,2,4,NA,2014-05-14,"0","dry no lvs",NA
"M",4,47,0.5,"remove",521,521,2013-10-27,1,2,2,6,NA,2014-05-14,"1","browsed resprouting ",1
"M",4,57,-0.5,"control",522,522,2013-10-27,3,2,1,4,NA,2014-05-14,"0","browsed no lvs",1
"M",4,65,-0.5,"remove",724,724,2013-10-27,0,NA,NA,NA,"Eaten",2014-05-14,"0","no lvs",NA
"M",4,65,0.5,"control",725,725,2013-10-27,1,3,2,6,NA,2014-05-14,"1","browsed resprouting",1
"M",4,67,-0.5,"remove",524,524,2013-10-27,1,1,2,5,NA,2014-05-14,"1",NA,NA
"M",4,67,0.5,"control",525,525,2013-10-27,1,3,2,4,NA,2014-05-14,"1",NA,NA
"M",4,75,0.5,"control",727,727,2013-10-27,1,2,2,4,NA,2014-05-14,"1","browsed resprouting",1
"M",4,77,-0.5,"control",526,526,2013-10-27,0,NA,NA,NA,"plant dug up",2014-05-14,"NA",NA,NA
"M",4,77,0.5,"remove",527,527,2013-10-27,1,3,3,9,NA,2014-05-14,"1",NA,NA
"M",4,84,-0.5,"control",728,728,2013-10-27,3,2,2,5,NA,2014-05-14,"0","dry gray",NA
"M",4,87,-0.5,"control",528,528,2013-10-27,1,2,2,5,NA,2014-05-14,"1","healthy! ",NA
"M",4,87,0.5,"remove",529,529,2013-10-27,3,3,2,6,NA,2014-05-14,"3","browsed no lvs",1
"M",4,95,-0.5,"control",730,730,2013-10-27,3,2,2,6,NA,2014-05-14,"0","no lvs",NA
"M",4,95,0.5,"remove",731,731,2013-10-27,1,3,1,5,NA,2014-05-14,"0","dry gray",NA
"M",4,97,-0.5,"control",530,530,2013-10-27,1,3,2,7,NA,2014-05-14,"3","browsed still flxble ",1
